name	street_address	postal_code	opening_date	latitude	longitude
8465 ELK GROVE BLVD	8465 ELK GROVE BLVD	95758	1991 	38.4064	-121.437
1328 HOOKSETT ROAD	1328 HOOKSETT ROAD	03106	1991 	43.0615	-71.4465
745 WEST HILL FIELD ROAD	745 WEST HILL FIELD ROAD	84041	1991 	41.0722	-111.976
955 LOWER HEARD STREET	955 LOWER HEARD STREET	30635	1991 	34.12	-82.825
800 FOXCROFT AVENUE	800 FOXCROFT AVENUE	25401	1991 	39.4638	-77.9577
1855 STATE ROUTE 5 & 20	1855 STATE ROUTE 5 & 20	13165	1991 	42.9114	-76.8703
16280 DRESDEN AVE	16280 DRESDEN AVE	43920	1991 	40.6415	-80.5747
4848 SO. 900 WEST ST	4848 SO. 900 WEST ST	84405	1991 	41.1656	-111.968
2016 N WAYNE ST.	2016 N WAYNE ST.	46703	1991 	41.6568	-85.0223
950 HWY 80 EAST	950 HWY 80 EAST	39056	1991 	32.3473	-90.3322
5401 BEACON DRIVE	5401 BEACON DRIVE	35210	1991 	33.5461	-86.6696
2071 NORTH MAIN STREET	2071 NORTH MAIN STREET	61520	1991 	40.5529	-90.0279
#5 TYGART VALLEY MALL	#5 TYGART VALLEY MALL	26554	1991 	39.4709	-80.1394
8155 ELLIOTT ROAD	8155 ELLIOTT ROAD	21601	1991 	38.7779	-76.0782
150 SOLOMONS ISLAND RD NRTH	150 SOLOMONS ISLAND RD NRTH	20678	1991 	38.5351	-76.5843
2500 TIFFIN AVENUE	2500 TIFFIN AVENUE	45840	1991 	41.0373	-83.6458
21400 PERRY STREET	21400 PERRY STREET	49307	1991 	43.6977	-85.4781
1550 SCENIC HIGHWAY	1550 SCENIC HIGHWAY	30078	1991 	33.861	-84.0181
1001 HWY 1 WEST	1001 HWY 1 WEST	52246	1991 	41.6509	-91.5606
1221 EAST MAIN STREET	1221 EAST MAIN STREET	56258	1991 	44.4469	-95.7728
5101 SE 14TH STREET	5101 SE 14TH STREET	50320	1991 	41.5371	-93.5807
1640 SOUTH WASHINGTON STREET	1640 SOUTH WASHINGTON STREET	44654	1991 	40.5423	-81.8786
5331 SALEM STREET	5331 SALEM STREET	45426	1991 	39.8067	-84.2998
171 BURGESS ROAD	171 BURGESS ROAD	22801	1991 	38.4268	-78.8815
822 BROADWAY	822 BROADWAY	54923	1991 	43.9786	-88.9541
4420 SCATTERFIELD ROAD	4420 SCATTERFIELD ROAD	46013	1991 	40.0611	-85.6767
2100 PARK ROAD	2100 PARK ROAD	47331	1991 	39.6448	-85.1493
1660 TAPPAHANNOCK BLVD	1660 TAPPAHANNOCK BLVD	22560	1991 	37.9162	-76.9066
990 ROUTE 5 & 20	990 ROUTE 5 & 20	14456	1991 	42.853	-76.9939
404 ARROWHEAD	404 ARROWHEAD	51442	1991 	42.0193	-95.3538
2610 NO PROSPECT AVE	2610 NO PROSPECT AVE	61821	1991 	40.1086	-88.2733
1574 NORTH DUPONT HWY.	1574 NORTH DUPONT HWY.	19901	1991 	39.1643	-75.5116
939 N.DUPONT HWY	939 N.DUPONT HWY	19963	1991 	38.9228	-75.4145
3501 ROUTE 42	3501 ROUTE 42	08012	1991 	39.7813	-75.0582
201 WALTON ROAD	201 WALTON ROAD	40831	1991 	36.8283	-83.3186
1902 EMPIRE BLVD	1902 EMPIRE BLVD	14580	1991 	43.221	-77.4536
2245A ASHLEY CROSSING DRIVE	2245A ASHLEY CROSSING DRIVE	29414	1991 	32.8212	-80.0535
1546 MARION-MT. GILEAD ROAD	1546 MARION-MT. GILEAD ROAD	43302	1991 	40.5897	-83.1217
6600 GLENWOOD AVENUE	6600 GLENWOOD AVENUE	27612	1991 	35.8478	-78.7016
3850 E GRAND RIVER	3850 E GRAND RIVER	48843	1991 	42.6122	-83.9184
3000 SOUTH HORNER BLVD.	3000 SOUTH HORNER BLVD.	27330	1991 	35.4588	-79.1642
3315 NORTH UNIVERSITY STREET	3315 NORTH UNIVERSITY STREET	61604	1992 	40.7092	-89.6363
5851 N.W. 177TH ST.	5851 N.W. 177TH ST.	33015	1992 	25.9387	-80.3182
2150 WILKES BARRE TWNSP MKTPL	2150 WILKES BARRE TWNSP MKTPL	18702	1992 	41.2363	-75.8725
1906 FORT JONES ROAD	1906 FORT JONES ROAD	96097	1992 	41.7492	-122.645
3191 COUNTY RD #10	3191 COUNTY RD #10	14424	1992 	42.853	-77.2947
15885 SW 88TH STREET	15885 SW 88TH STREET	33186	1992 	25.6623	-80.4095
7701 FRONTAGE ROAD	7701 FRONTAGE ROAD	66204	1992 	38.9923	-94.6753
1120 S. MT. VERNON AVENUE	1120 S. MT. VERNON AVENUE	92324	1992 	34.0619	-117.32
210 HWY #2 WEST	210 HWY #2 WEST	58301	1992 	48.1227	-98.8775
13425 COMMUNITY ROAD	13425 COMMUNITY ROAD	92064	1992 	32.9736	-117.037
1000 NORTH WICKHAM R	1000 NORTH WICKHAM R	32935	1992 	28.1393	-80.6508
1501 HELEN POWER DRIVE	1501 HELEN POWER DRIVE	95687	1992 	38.344	-121.953
1111 NORTH MISSOURI AVENUE	1111 NORTH MISSOURI AVENUE	33770	1992 	27.9161	-82.8012
11930 ACTON LANE	11930 ACTON LANE	20601	1992 	38.6343	-76.8601
1621 EAST M-21	1621 EAST M-21	48867	1992 	42.996	-84.179
1455 LAKE-COOK ROAD	1455 LAKE-COOK ROAD	60090	1992 	42.1315	-87.9296
900 SOUTH ROUTE 83	900 SOUTH ROUTE 83	60181	1992 	41.8804	-87.9781
1300 TRUNK HWY 15 S.	1300 TRUNK HWY 15 S.	55350	1992 	44.8963	-94.386
30 TRINITY POINT DR	30 TRINITY POINT DR	15301	1992 	40.1707	-80.2519
1755 SOUTH WEST AVENUE	1755 SOUTH WEST AVENUE	61032	1992 	42.3009	-89.6321
3601 EAST MAIN	3601 EAST MAIN	47374	1992 	39.8311	-84.8907
1380 WEST ELLIOTT ROAD	1380 WEST ELLIOTT ROAD	85283	1992 	33.366	-111.932
2560 NORTH PERRIS BLVD	2560 NORTH PERRIS BLVD	92571	1992 	33.8221	-117.215
430 HIGH STREET	430 HIGH STREET	03878	1992 	43.2514	-70.8771
3921 WILDER ROAD	3921 WILDER ROAD	48706	1992 	43.6075	-83.9162
30 MANCHESTER ROAD	30 MANCHESTER ROAD	03038	1992 	42.8903	-71.2965
4625 REDWOOD DRIVE	4625 REDWOOD DRIVE	94928	1992 	38.3472	-122.695
17251 FOOTHILL BLVD.	17251 FOOTHILL BLVD.	92335	1992 	34.0889	-117.452
4740 MALL DRIVE	4740 MALL DRIVE	55811	1992 	46.8215	-92.1824
3167 SOUTH STATE RD 3	3167 SOUTH STATE RD 3	47362	1992 	39.927	-85.3697
6819 WALTONS LANE	6819 WALTONS LANE	23061	1992 	37.415	-76.5296
1018 RILEY STREET	1018 RILEY STREET	95630	1992 	38.6721	-121.158
379 W. PONTOON ROAD	379 W. PONTOON ROAD	62040	1992 	38.7209	-90.1143
270 LAFAYETTE ROAD	270 LAFAYETTE ROAD	03874	1992 	42.8818	-70.8599
4001 COLLEGE AVE	4001 COLLEGE AVE	24605	1992 	37.2225	-81.3367
1001 73RD STREET	1001 73RD STREET	50311	1992 	41.6012	-93.6808
2028 NORTH CENTER AVE	2028 NORTH CENTER AVE	15501	1992 	40.0285	-79.1105
3100 JOHNSON FERRY ROAD	3100 JOHNSON FERRY ROAD	30062	1992 	33.996	-84.4746
4540 MAIN ST. B 3079	4540 MAIN ST. B 3079	28459	1992 	33.9752	-78.3825
1355 S SANDHILL RD	1355 S SANDHILL RD	84058	1992 	40.2781	-111.711
20245 ROUTE 19	20245 ROUTE 19	16066	1992 	40.7004	-80.1137
1500 SOUTH CENTERVILLE ROAD	1500 SOUTH CENTERVILLE ROAD	49091	1992 	41.8222	-85.4323
3600 WASHBURN WAY	3600 WASHBURN WAY	97603	1992 	42.1693	-121.703
12401 JEFFERSON	12401 JEFFERSON	23602	1992 	37.1157	-76.5183
3290 SOUTH SANTIAM HWY	3290 SOUTH SANTIAM HWY	97355	1992 	44.5273	-122.855
1901 MARKET WAY	1901 MARKET WAY	53094	1992 	43.1706	-88.7306
5900 PERKIOMEN AVENUE	5900 PERKIOMEN AVENUE	19606	1992 	40.3277	-75.87
321 YELLOWSTONE AVENUE	321 YELLOWSTONE AVENUE	82414	1992 	44.5661	-109.208
10260 SOUTH HARLEM AVENUE	10260 SOUTH HARLEM AVENUE	60455	1992 	41.7424	-87.8068
975 HILTON HEIGHTS ROAD	975 HILTON HEIGHTS ROAD	22901	1992 	38.0724	-78.5015
872 ROUTE 13	872 ROUTE 13	13045	1992 	42.5911	-76.1922
701 GRAND CENTRAL AV	701 GRAND CENTRAL AV	26105	1992 	39.3239	-81.5421
2700 WEST BROADWAY	2700 WEST BROADWAY	47670	1992 	38.3484	-87.5748
3025 LANCASTER DRIVE NE	3025 LANCASTER DRIVE NE	97305	1992 	44.995	-122.958
1360 TOWN CENTRE DRIVE	1360 TOWN CENTRE DRIVE	55123	1992 	44.804	-93.1338
425 US HWY 30 WEST	425 US HWY 30 WEST	51401	1992 	42.0664	-94.8679
451 PAYNE ROAD	451 PAYNE ROAD	04074	1992 	43.5848	-70.3491
2350 WEST KETTLEMAN LANE	2350 WEST KETTLEMAN LANE	95242	1992 	38.1326	-121.323
2155 N TELEGRAPH RD	2155 N TELEGRAPH RD	48162	1992 	41.9409	-83.3852
7083 WEST 48TH ST.	7083 WEST 48TH ST.	49412	1992 	43.4649	-85.9501
1102 MILLION DOLLAR HWY	1102 MILLION DOLLAR HWY	15857	1992 	41.4376	-78.5427
3002 STACY ALLISON WAY	3002 STACY ALLISON WAY	97071	1992 	45.1444	-122.845
100 LUNGER DRIVE	100 LUNGER DRIVE	17815	1992 	41.0134	-76.4398
400 FOREST GATE CENTER	400 FOREST GATE CENTER	28768	1992 	35.2723	-82.6737
85 ROUTE 101A	85 ROUTE 101A	03031	1992 	42.8598	-71.6049
265 CAMDEN STREET	265 CAMDEN STREET	04841	1992 	44.1104	-69.1145
1121 EAST CARO ROAD	1121 EAST CARO ROAD	48723	1992 	43.4901	-83.3881
2950 NEW PINERY ROAD	2950 NEW PINERY ROAD	53901	1992 	43.5499	-89.471
1710 APPLE GLEN BLVD	1710 APPLE GLEN BLVD	46804	1992 	41.0542	-85.2388
79295 US HWY 111	79295 US HWY 111	92253	1992 	33.6754	-116.296
233 5TH AVE. EXT.	233 5TH AVE. EXT.	12095	1992 	43.0145	-74.3847
265 ROUTE 73 NORTH	265 ROUTE 73 NORTH	08091	1992 	39.8053	-74.9314
1805 CENTRAL PARK DRIVE	1805 CENTRAL PARK DRIVE	80477	1992 	40.4878	-106.836
701 OLDS ST	701 OLDS ST	49250	1992 	42.0186	-84.6455
1170 NORTH MILITARY HWY.	1170 NORTH MILITARY HWY.	23502	1992 	36.8552	-76.2123
3883 BURBANK ROAD	3883 BURBANK ROAD	44691	1992 	40.8001	-81.9573
6788 RT 31 EAST	6788 RT 31 EAST	14513	1992 	43.0521	-77.0942
1001 NORTH RANDALL ROAD	1001 NORTH RANDALL ROAD	60123	1992 	42.0348	-88.3239
3680 WEST SHAW	3680 WEST SHAW	93711	1992 	36.8317	-119.832
7106 KNIGHTDALE BLVD	7106 KNIGHTDALE BLVD	27545	1992 	35.7905	-78.4835
1350 NORTH FIRST ST.	1350 NORTH FIRST ST.	97838	1992 	45.8464	-119.284
2131 WEST GALENA BLVD.	2131 WEST GALENA BLVD.	60506	1992 	41.766	-88.3525
180 CEDAR FALLS ROAD	180 CEDAR FALLS ROAD	54751	1992 	44.8688	-91.9292
1 HILLTOP PLAZA	1 HILLTOP PLAZA	16201	1992 	40.8095	-79.4992
9101 ALBEMARLE ROAD	9101 ALBEMARLE ROAD	28227	1992 	35.1929	-80.6682
495 EISENHOWER DRIVE	495 EISENHOWER DRIVE	17331	1992 	39.7953	-76.9773
2515 ELLSWORTH ROAD	2515 ELLSWORTH ROAD	48197	1992 	42.2235	-83.6332
7412 STREAM WALK LANE	7412 STREAM WALK LANE	20109	1992 	38.7902	-77.5129
1819 EAST NOBLE AVENUE	1819 EAST NOBLE AVENUE	93292	1992 	36.3589	-119.24
6545 NORTH LANDMARK DRIVE	6545 NORTH LANDMARK DRIVE	84098	1992 	40.7269	-111.537
250 CROSSROADS DR	250 CROSSROADS DR	54467	1992 	44.4523	-89.544
2523 E HWY 76	2523 E HWY 76	29571	1992 	34.1641	-79.396
3949 ROUTE 31	3949 ROUTE 31	13041	1992 	43.1835	-76.18
5601 EAST RAMON ROAD	5601 EAST RAMON ROAD	92262	1992 	33.843	-116.543
1800 CARL D SILVER PKWY	1800 CARL D SILVER PKWY	22401	1992 	38.3018	-77.4708
135 N.E. TERRY LANE	135 N.E. TERRY LANE	97526	1992 	42.4631	-123.332
2405 VESTAL PKWY E	2405 VESTAL PKWY E	13850	1992 	42.0759	-76.0284
9451 FM 1960 BYPASS	9451 FM 1960 BYPASS	77338	1992 	30.0057	-95.2849
3041 NORTH RAINBOW BLVD.	3041 NORTH RAINBOW BLVD.	89108	1992 	36.2057	-115.224
149 MIDWAY BLVD	149 MIDWAY BLVD	44035	1992 	41.3698	-82.1087
1205 SOUTH MAIN STREET	1205 SOUTH MAIN STREET	95337	1992 	37.7823	-121.236
1521 SAM'S CIRCLE	1521 SAM'S CIRCLE	23320	1992 	36.7617	-76.2451
4424 WEST WENDOVER AVE.	4424 WEST WENDOVER AVE.	27407	1992 	36.0254	-79.8711
2375 NORTH 99 WEST	2375 NORTH 99 WEST	97128	1992 	45.2101	-123.207
4700 FLAMINGO ROAD	4700 FLAMINGO ROAD	33330	1992 	26.0548	-80.3158
199 WEST 5TH ST.	199 WEST 5TH ST.	85607	1992 	31.3828	-109.55
4980 EAST SILVER SPRINGS BLVD	4980 EAST SILVER SPRINGS BLVD	34470	1992 	29.1987	-82.1056
320 EAST HANES MILL ROAD	320 EAST HANES MILL ROAD	27105	1992 	36.1479	-80.2342
1730 LINCON WAY E	1730 LINCON WAY E	17201	1992 	39.9311	-77.6614
1231 SO. SANDERSON AVENUE	1231 SO. SANDERSON AVENUE	92545	1992 	33.7367	-117.022
9303 MENTOR AVENUE	9303 MENTOR AVENUE	44060	1992 	41.6882	-81.3338
2202 EAST HWY 7	2202 EAST HWY 7	56265	1992 	44.9853	-95.7066
5815 NORELL AVE	5815 NORELL AVE	55082	1992 	45.0546	-92.8258
8000 LAKELAND AVENUE	8000 LAKELAND AVENUE	55445	1992 	45.1127	-93.3789
1410 EAST BRIDGE STREET	1410 EAST BRIDGE STREET	56283	1992 	44.5409	-95.1273
280 WOODWORD ROAD	280 WOODWORD ROAD	21157	1992 	39.5639	-76.9893
20823 NYS RT 3	20823 NYS RT 3	13601	1992 	43.9767	-75.912
7992 CRAIN HWY.	7992 CRAIN HWY.	21061	1992 	39.1642	-76.6306
2700 WASCO AVE	2700 WASCO AVE	97031	1992 	45.6731	-121.537
1250 WEST HENDERSON AVENUE	1250 WEST HENDERSON AVENUE	93257	1992 	36.0551	-119.016
530 NORTH 2ND EAST	530 NORTH 2ND EAST	83440	1992 	43.8099	-111.809
621 MONTARA ROAD	621 MONTARA ROAD	92311	1992 	34.8942	-117.036
3400 FLORAL AVENUE	3400 FLORAL AVENUE	93662	1992 	36.5668	-119.622
PA. RT.18/WAL-MART PLAZA SHPG.	PA. RT.18/WAL-MART PLAZA SHPG.	15061	1992 	40.6771	-80.2888
400 BUTLER COMMONS	400 BUTLER COMMONS	16001	1992 	40.8777	-79.9113
6520 CARLISLE PIKE/SUITE 550	6520 CARLISLE PIKE/SUITE 550	17050	1992 	40.2474	-76.9987
1550 NORTH MAIN	1550 NORTH MAIN	84341	1992 	41.781	-111.809
11619 ISLAND AVENUE	11619 ISLAND AVENUE	97850	1992 	45.3263	-118.082
9450 WEST JOLIET ROAD	9450 WEST JOLIET ROAD	60525	1992 	41.7885	-87.8761
4141 PEARL ROAD	4141 PEARL ROAD	44256	1992 	41.1398	-81.8565
385 NORTH OVERLAND AVENUE	385 NORTH OVERLAND AVENUE	83318	1992 	42.4966	-113.799
3901 HARRISON AVENUE	3901 HARRISON AVENUE	59701	1992 	45.997	-112.513
565 JENSEN GROVE DR.	565 JENSEN GROVE DR.	83221	1992 	43.2112	-112.395
42 FAIRHAVEN COMMONS WAY	42 FAIRHAVEN COMMONS WAY	02719	1992 	41.6376	-70.8829
2292 MAIN STREET	2292 MAIN STREET	54311	1992 	44.4852	-87.9223
2121 LINCOLN ST	2121 LINCOLN ST	54501	1992 	45.6467	-89.3941
4516 I-75 BUSINESS SPUR	4516 I-75 BUSINESS SPUR	49783	1992 	46.4609	-84.3248
23605 C.R. #202	23605 C.R. #202	43812	1992 	40.2702	-81.8676
1800 LAWRENCE ST.	1800 LAWRENCE ST.	76240	1993 	33.6279	-97.1364
12000 IRON BRIDGE ROAD	12000 IRON BRIDGE ROAD	23831	1993 	37.351	-77.4396
2500 FORREST HILLS	2500 FORREST HILLS	27893	1993 	35.7153	-77.9199
20 INDUSTRIAL DRIVE	20 INDUSTRIAL DRIVE	15801	1993 	41.1256	-78.7465
254 LOWELL ROAD	254 LOWELL ROAD	03051	1993 	42.7642	-71.4164
2400 ROUTE #9	2400 ROUTE #9	12524	1993 	41.5372	-73.8972
297 GRANT AVENUE	297 GRANT AVENUE	13021	1993 	42.9223	-76.5588
1601 EAST US 223	1601 EAST US 223	49221	1993 	41.9009	-84.0459
950 ROUTE 37 WEST	950 ROUTE 37 WEST	08755	1993 	40.0115	-74.225
3 SOUTH 100 RT 53	3 SOUTH 100 RT 53	60137	1993 	41.8698	-88.0629
7300 WEST MCNAB ROAD	7300 WEST MCNAB ROAD	33068	1993 	26.2161	-80.2178
14000 WORTH AVE	14000 WORTH AVE	22192	1993 	38.6785	-77.3066
12195 SINGLETREE LANE	12195 SINGLETREE LANE	55344	1993 	44.867	-93.4256
70 SPRINGER DRIVE	70 SPRINGER DRIVE	04401	1993 	44.8229	-68.8047
2540 ROCKWOOD AVENUE	2540 ROCKWOOD AVENUE	92231	1993 	32.6835	-115.483
1000 EAST PULASKI WAY	1000 EAST PULASKI WAY	21921	1993 	39.6267	-75.8429
1610 SOUTH RIVERSIDE AVENUE	1610 SOUTH RIVERSIDE AVENUE	92376	1993 	34.1095	-117.376
34440 VINE STREET	34440 VINE STREET	44095	1993 	41.6538	-81.4461
615 WILTON ROAD	615 WILTON ROAD	04938	1993 	44.661	-70.1198
100 MT AUBURN AVE	100 MT AUBURN AVE	04210	1993 	44.0895	-70.2445
150 ROUTE 70 EAST	150 ROUTE 70 EAST	08053	1993 	39.88	-74.905
2470 WEST PULLMAN ROAD	2470 WEST PULLMAN ROAD	83843	1993 	46.7276	-116.981
2750 PROSPECT AVENUE	2750 PROSPECT AVENUE	59601	1993 	46.5888	-112.042
1776 PLAINFIELD PIKE	1776 PLAINFIELD PIKE	02921	1993 	41.7636	-71.5077
2931 SOUTH MCCALL ROAD	2931 SOUTH MCCALL ROAD	34224	1993 	26.9253	-82.2969
2051 NEWMARK AVENUE	2051 NEWMARK AVENUE	97420	1993 	43.3574	-124.211
7901 WATT AVENUE	7901 WATT AVENUE	95843	1993 	38.7169	-121.37
1015 N LOYALSOCK AVE	1015 N LOYALSOCK AVE	17754	1993 	41.2711	-76.9038
2702 N. SALISBURY BLVD	2702 N. SALISBURY BLVD	21801	1993 	38.3697	-75.6121
420 BUCKLAND HILLS DR	420 BUCKLAND HILLS DR	06040	1993 	41.7688	-72.5261
3300 NW CRAIN HWY	3300 NW CRAIN HWY	20716	1993 	38.9319	-76.7246
3750-I WEST MARKET ST	3750-I WEST MARKET ST	44333	1993 	41.1447	-81.6195
8250 RAZORBACK RD	8250 RAZORBACK RD	80920	1993 	38.9524	-104.767
801 MEACHAM ROAD	801 MEACHAM ROAD	60007	1993 	42.006	-87.9985
150 SMITH ROAD	150 SMITH ROAD	60174	1993 	41.9198	-88.305
2663 CANYON SPRINGS PARKWAY	2663 CANYON SPRINGS PARKWAY	92507	1993 	33.979	-117.336
1201 SO. 25TH EAST	1201 SO. 25TH EAST	83406	1993 	43.458	-111.959
1150 HARTER ROAD	1150 HARTER ROAD	95993	1993 	39.1093	-121.68
950 EDWARDS FERRY ROAD NE	950 EDWARDS FERRY ROAD NE	20176	1993 	39.139	-77.5452
18 GEORGE'S FIELD	18 GEORGE'S FIELD	03451	1993 	42.8047	-72.5039
5555 PORTER ROAD	5555 PORTER ROAD	14304	1993 	43.0911	-78.9625
900 E WASHINGTON BLVD	900 E WASHINGTON BLVD	95531	1993 	41.7827	-124.167
2887 SOUTH ARLINGTON ST	2887 SOUTH ARLINGTON ST	44312	1993 	41.0342	-81.4394
479 N MCKINLEY ST.	479 N MCKINLEY ST.	92879	1993 	33.8808	-117.541
1120 SOUTH MAIN STREET	1120 SOUTH MAIN STREET	43402	1993 	41.3885	-83.658
4210 EAST HIGHLAND AVE	4210 EAST HIGHLAND AVE	92346	1993 	34.1272	-117.201
57980 29 PALMS HWY	57980 29 PALMS HWY	92284	1993 	34.1618	-116.412
22100 US HWY 441	22100 US HWY 441	33428	1993 	26.3467	-80.2125
170 TOWN CENTER PARKWAY	170 TOWN CENTER PARKWAY	92071	1993 	32.8468	-116.99
250 HARTFORD AVENUE	250 HARTFORD AVENUE	02019	1993 	42.0664	-71.4779
1000 OUTER W BROADWAY	1000 OUTER W BROADWAY	04457	1993 	45.3744	-68.4776
5250 COMMERCIAL ST. SE	5250 COMMERCIAL ST. SE	97306	1993 	44.8584	-123.054
525 RTE. 72 WEST	525 RTE. 72 WEST	08050	1993 	39.7068	-74.2624
12549 FOOTHILL BLVD.	12549 FOOTHILL BLVD.	91739	1993 	34.1278	-117.525
3999 ALPINE AVENUE	3999 ALPINE AVENUE	49321	1993 	43.0597	-85.6738
781 MAIN STREET	781 MAIN STREET	04769	1993 	46.6056	-68.0315
160 NW 25TH STREET	160 NW 25TH STREET	97365	1993 	44.6493	-124.05
341 ROUTE 104 EAST	341 ROUTE 104 EAST	13126	1993 	43.4492	-76.4799
8160 MACEDONIA COMMONS BLVD	8160 MACEDONIA COMMONS BLVD	44056	1993 	41.3212	-81.5014
4313 CORUNNA ROAD	4313 CORUNNA ROAD	48532	1993 	43.0055	-83.761
1308 HWY 33 SOUTH	1308 HWY 33 SOUTH	55720	1993 	46.7271	-92.4861
58 PLAISTOW ROAD	58 PLAISTOW ROAD	03865	1993 	42.8371	-71.0943
461 HIGH STREET	461 HIGH STREET	04605	1993 	44.5675	-68.4309
137 WEST NORTH AVE.	137 WEST NORTH AVE.	60164	1993 	41.9182	-87.8963
315 FURR ST	315 FURR ST	23970	1993 	36.7339	-78.1729
150 TOWN CENTRE DRIVE	150 TOWN CENTRE DRIVE	15904	1993 	40.2894	-78.8661
7050 SOUTH CICERO AVENUE	7050 SOUTH CICERO AVENUE	60638	1993 	41.788	-87.7738
15 TIBBETTS DRIVE	15 TIBBETTS DRIVE	04011	1993 	43.9019	-69.9646
279 TROY ROAD	279 TROY ROAD	12061	1993 	42.593	-73.6734
2629 NORTH PARK DRIVE	2629 NORTH PARK DRIVE	49424	1993 	42.8232	-86.1273
4700 N 27TH STREET	4700 N 27TH STREET	68521	1993 	40.8556	-96.713
1169 SOUTH MAIN STREET	1169 SOUTH MAIN STREET	16933	1993 	41.8111	-77.0694
49 SMITH ROAD	49 SMITH ROAD	13662	1993 	44.9372	-74.8769
902 ENGH ROAD	902 ENGH ROAD	98841	1993 	48.4032	-119.391
243 THREE SPRINGS DRIVE RD.	243 THREE SPRINGS DRIVE RD.	26062	1993 	40.4121	-80.5754
10401 BENNETT ROAD	10401 BENNETT ROAD	14063	1993 	42.4257	-79.3371
1532-1556 E. MEMORIAL DR.	1532-1556 E. MEMORIAL DR.	27910	1993 	36.2934	-76.9861
1775 EAST IDAHO AVE.	1775 EAST IDAHO AVE.	97914	1993 	44.0571	-116.991
8450 UNIVERSITY AVENUE NE	8450 UNIVERSITY AVENUE NE	55432	1993 	45.0957	-93.2534
279 FRANKLIN PLAZA	279 FRANKLIN PLAZA	27549	1993 	36.0622	-78.2495
1327 MAIN STREET	1327 MAIN STREET	04073	1993 	43.4265	-70.7534
3849 NORTH RIDGE DRIVE	3849 NORTH RIDGE DRIVE	61114	1993 	42.3067	-89.0084
2525 KING AVE WEST	2525 KING AVE WEST	59102	1993 	45.7789	-108.574
11225 TAMIAMI TRAIL NORTH	11225 TAMIAMI TRAIL NORTH	34110	1993 	26.2883	-81.7873
4534 E HWY 83	4534 E HWY 83	78582	1993 	26.446	-98.6933
470 ROUTE 211 EAST	470 ROUTE 211 EAST	10940	1993 	41.4494	-74.4395
1505 N. DALE MABRY HWY	1505 N. DALE MABRY HWY	33607	1993 	27.9638	-82.4954
6711 ALEXANDRIA PIKE	6711 ALEXANDRIA PIKE	41001	1993 	38.9469	-84.3865
1920 E. MARKLAND AVE	1920 E. MARKLAND AVE	46901	1993 	40.5016	-86.1468
2111 FULKERTH ROAD	2111 FULKERTH ROAD	95380	1993 	37.4886	-120.852
258 POST ROAD	258 POST ROAD	02891	1993 	41.3575	-71.8074
3201 MANAWA DR	3201 MANAWA DR	51503	1993 	41.2544	-95.7906
4235 VETERAN DRIVE	4235 VETERAN DRIVE	14454	1993 	42.7982	-77.7773
1105 BOSTON ROAD	1105 BOSTON ROAD	01119	1993 	42.1277	-72.5102
645 SOUTH PHILADELPHIA BLVD	645 SOUTH PHILADELPHIA BLVD	21001	1993 	39.5082	-76.1807
280 WASHINGTON STREET	280 WASHINGTON STREET	01749	1993 	42.3916	-71.5582
3400 NORTH WEST 55TH STREET	3400 NORTH WEST 55TH STREET	55901	1993 	44.0489	-92.4946
2700 LAS POSITAS ROAD	2700 LAS POSITAS ROAD	94550	1993 	37.6578	-121.73
350 E. FAIRMOUNT AVE	350 E. FAIRMOUNT AVE	14750	1993 	42.0987	-79.3244
17 LUDLOW ROAD	17 LUDLOW ROAD	04730	1993 	46.1268	-67.8605
14 BOWEN STREET	14 BOWEN STREET	03743	1993 	43.3684	-72.3437
830 COUNTY ROUTE 64, BLD 3	830 COUNTY ROUTE 64, BLD 3	14903	1993 	42.1293	-76.845
1872 ROUTE 88	1872 ROUTE 88	08723	1993 	40.0421	-74.1254
2505 NORTH OAK ROAD	2505 NORTH OAK ROAD	46563	1993 	41.3472	-86.3202
45485 MIRAMAR WAY	45485 MIRAMAR WAY	20619	1993 	38.3031	-76.5223
955 NORTH MUTUAL WAY	955 NORTH MUTUAL WAY	54913	1993 	44.3228	-88.4049
1670 MITCHELL ROAD	1670 MITCHELL ROAD	95307	1993 	37.5843	-120.951
830 CURRAN MEMORIAL HWY	830 CURRAN MEMORIAL HWY	01247	1993 	42.6992	-73.1062
340 WEST WIND DRIVE	340 WEST WIND DRIVE	44857	1993 	41.2364	-82.6019
555 EAST GENESEE	555 EAST GENESEE	48446	1993 	43.0488	-83.3307
900 PLEASANT GROVE BLVD	900 PLEASANT GROVE BLVD	95678	1993 	38.7524	-121.289
701 W CENTRAL AVENUE	701 W CENTRAL AVENUE	93436	1993 	34.6397	-120.447
1760 COLUMBUS PIKE	1760 COLUMBUS PIKE	43015	1993 	40.2959	-83.0697
1540 W. FOOTHILL BLVD	1540 W. FOOTHILL BLVD	91786	1993 	34.1017	-117.658
4828 LAKE ROAD SOUTH	4828 LAKE ROAD SOUTH	14420	1993 	43.2143	-77.9394
4240 YELLOWSTONE AVE	4240 YELLOWSTONE AVE	83202	1993 	42.9687	-112.432
579 TROY/SCHENECTADY ROAD	579 TROY/SCHENECTADY ROAD	12110	1993 	42.7496	-73.768
5400 N. CROATAN HWY/SUITE 100	5400 N. CROATAN HWY/SUITE 100	27949	1993 	36.1159	-75.7277
